status,recommendation,brand,filename,size,sha1,duplicate_path,schematics_match,visible_match,notes
ok,quarantine_only_no_visible_canonical,Sem_Marca,W8 ( COLOCAÇÃO SELECTOR SIL)__dup1.pdf,79419,4569041492cf9f7da5a1c551a965bb42a0445332,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/45/W8 ( COLOCAÇÃO SELECTOR SIL)__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Braun BD 20P-2V 1 - Desconocido.png,1304205,4629612822411fd19a7d668e832bc902158146f5,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/46/Braun BD 20P-2V 1 - Desconocido.png,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Braun BD 20P-2V 1 - Desconocido__dup1.png,1304205,4629612822411fd19a7d668e832bc902158146f5,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/46/Braun BD 20P-2V 1 - Desconocido__dup1.png,,,
ok,canonical_visible_elsewhere,Sem_Marca,Bzbgl3(1).md_,1846,46d33e0d1467867243006b9acdcc288f842e1cea,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/46/Bzbgl3(1).md_,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/BZBGL3.MD_,
ok,canonical_visible_elsewhere,Sem_Marca,IZ54-5 VECTOR DRIVE REPLACEMENT.DOC,124928,4650487f078e556653c6e428a3a17af0d090cb9c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/46/IZ54-5 VECTOR DRIVE REPLACEMENT.DOC,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/vector replacement IZ54-5.DOC,
ok,canonical_visible_elsewhere,Sem_Marca,Leitura_e_interpreta__o_de_esquemas.ppt,1281536,4680705e2ad2873a2988c4ff9844ab41bfebda31,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/46/Leitura_e_interpreta__o_de_esquemas.ppt,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Leitura_e_interpreta__o_de_esquemas.ppt,
ok,canonical_visible_elsewhere,Sem_Marca,Manutençao ISI2040.ppt,3816448,46c16eb21628528c5662e730c344ccdaa7398969,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/46/Manutençao ISI2040.ppt,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Manutençao ISI2040.ppt,
ok,canonical_visible_elsewhere,Sem_Marca,vector replacement IZ54-5.DOC,124928,4650487f078e556653c6e428a3a17af0d090cb9c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/46/vector replacement IZ54-5.DOC,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/vector replacement IZ54-5.DOC,
ok,quarantine_only_no_visible_canonical,Sem_Marca,1 Montagem Manual VS202ES.pdf,4699944,4778d3a9a7e72caba0896a788d6364e6ec0d1ffe,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/1 Montagem Manual VS202ES.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,COMPORTEL - BA-1V.PDF,23898553,4763b0f2a2c0bc0c6bd9860ee67fe81779227d25,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/COMPORTEL - BA-1V.PDF,,,
ok,canonical_visible_elsewhere,Sem_Marca,FORTIS(DESCRIÇÃO).pdf,127081,47d9600885d22a8329ac3185985786f73a3e8418,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/FORTIS(DESCRIÇÃO).pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/FORTIS(DESCRIÇÃO).pdf,
ok,canonical_visible_elsewhere,Sem_Marca,IN135-5QVF1.doc,196608,47a42881528f2ff31d74085a552c9c2453aec300,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/IN135-5QVF1.doc,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/IN135-5QVF1.doc,
ok,canonical_visible_elsewhere,Sem_Marca,MC 10 manual.pdf,2686179,47045468f0047972aa3ed23790246fb6f2e97d90,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/MC 10 manual.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/80. Manuais/Sem_Marca/MC 10 manual.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Via série 8_0.pdf,4699944,4778d3a9a7e72caba0896a788d6364e6ec0d1ffe,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/Via série 8_0.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,f_executive2.jpg,138764,47ccdde52f7ecc9755740ade6c89e8e300b9c791,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/f_executive2.jpg,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/f_deluxe2.jpg,
ok,canonical_visible_elsewhere,Sem_Marca,f_standard2.jpg,138764,47ccdde52f7ecc9755740ade6c89e8e300b9c791,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/47/f_standard2.jpg,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/f_deluxe2.jpg,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Express LC Electronic Selector.pdf,1985538,48a034bf4c5cb644b64b02cdd3b8e58c4d173bb9,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/Express LC Electronic Selector.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Express LC Electronic Selector__dup1.pdf,1985538,48a034bf4c5cb644b64b02cdd3b8e58c4d173bb9,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/Express LC Electronic Selector__dup1.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,FORMAÇÃO CMC3.PDF,3785994,4806784a278102d3c9b9754a3ff87821a807384e,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/FORMAÇÃO CMC3.PDF,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/FORMAÇÃO CMC.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,J43002131_reg_pince_act.PDF,618260,48c75dff376af284025d16946ab6433d54442f8c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/J43002131_reg_pince_act.PDF,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,J43002131_reg_pince_act__dup1.PDF,618260,48c75dff376af284025d16946ab6433d54442f8c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/J43002131_reg_pince_act__dup1.PDF,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,J43002131_reg_pince_act__dup2.PDF,618260,48c75dff376af284025d16946ab6433d54442f8c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/J43002131_reg_pince_act__dup2.PDF,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,NE300(PORTAS SEMI-AUT. ) 1.pdf,567020,4897c984f483de794a00178727d6d6ee51d45be0,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/NE300(PORTAS SEMI-AUT. ) 1.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,"PUARSA(AV. MARCHAL CARMONA,6 CASCAIS).pdf",133660,48304a884cece7301a94d2b5a0112bd195c5c9c6,"/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/PUARSA(AV. MARCHAL CARMONA,6 CASCAIS).pdf",,"/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/MacPuarsa/PUARSA(AV. MARCHAL CARMONA,6 CASCAIS).pdf",
ok,quarantine_only_no_visible_canonical,Sem_Marca,VF10-20BR_parameters1000-1950rpm.pdf,15907,48c8e9abfe3d77783d3a34869b52118d558a6beb,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/48/VF10-20BR_parameters1000-1950rpm.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,BZH(1).DB_,4356,49046be710e25fd1f30c87c41a321c1a8e1f76dd,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/BZH(1).DB_,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Bzh.db_,4356,49046be710e25fd1f30c87c41a321c1a8e1f76dd,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/Bzh.db_,,,
ok,canonical_visible_elsewhere,Sem_Marca,DSP start-up.pdf,463634,49cc17e59f5cd0d29ae0cb5aee6c1366fade2a45,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/DSP start-up.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/DSP start-up.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,EV-E(1).pdf,1002505,49aec1ec1ae812dc3d593800c699a651aa0f188f,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/EV-E(1).pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Ev-e.pdf,1002505,49aec1ec1ae812dc3d593800c699a651aa0f188f,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/Ev-e.pdf,,,
ok,already_recovered_in_02,Sem_Marca,Loom.pdf,636435,495f1d60568c3e9ac25c38e74a9bb81458dc2d8b,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/Loom.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__dup5.pdf | /Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup2.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__dup5.pdf | /Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup2.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,S409 718-3.JPG,764816,495550c95fbaa583fa7aa7afe79bebea9c987e62,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/S409 718-3.JPG,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,SETUP.EXE,45312,498fe8be404bb3fa4af4da3704566467d09629b1,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/SETUP.EXE,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata.opf,1278,499e2adbce4f20b93a09a7940f3029101cbd2191,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/metadata.opf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata__dup1.opf,1278,499e2adbce4f20b93a09a7940f3029101cbd2191,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/metadata__dup1.opf,,,
ok,canonical_visible_elsewhere,Sem_Marca,microport mc2 e mc10.jpg,1842943,4903c0f9713f02805a705652d6af1e47813c6bbc,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/49/microport mc2 e mc10.jpg,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/microport mc2 e mc10.jpg,
ok,quarantine_only_no_visible_canonical,Sem_Marca,4.jpg,1033537,4a423f002c8268df2372f961e21bc41ebf5bf165,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4a/4.jpg,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Adaptação de rampa Gerval - Aritco.pdf,93291,4a0d6c7bbcd08ab33f6259d6e68b06def0b0fee1,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4a/Adaptação de rampa Gerval - Aritco.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,HIDRAL SH IU-520 - HIDRAL SH.pdf,34569,4a1ff2d202fbcf2674c7b740e7b50c08fcb7d582,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4a/HIDRAL SH IU-520 - HIDRAL SH.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,JSA02613E Assembling outside cladding_FEFFET_.pdf,214636,4a8cdb82052cb17d4c982d88b3f05f6fb0adb00f,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4a/JSA02613E Assembling outside cladding_FEFFET_.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/7 JSA02613E Assembling outside cladding_FEFFET_.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,JSA02613E Assembling outside cladding_FEFFET___dup1.pdf,214636,4a8cdb82052cb17d4c982d88b3f05f6fb0adb00f,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4a/JSA02613E Assembling outside cladding_FEFFET___dup1.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/7 JSA02613E Assembling outside cladding_FEFFET_.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,SH.pdf,34569,4a1ff2d202fbcf2674c7b740e7b50c08fcb7d582,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4a/SH.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,EX-MS-002.PDF,34874,4b50ce54c2d4c35ef1cf5d311e08baf39361a9e7,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4b/EX-MS-002.PDF,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,EX-MS-002__dup1.PDF,34874,4b50ce54c2d4c35ef1cf5d311e08baf39361a9e7,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4b/EX-MS-002__dup1.PDF,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,HIDRAL EH M-300 - HIDRAL EH.pdf,1601449,4bce846c0666178eb212e2e99c5a2e882f0d7a31,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4b/HIDRAL EH M-300 - HIDRAL EH.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,HIDRAL EH M-300 - HIDRAL EH__dup1.pdf,1601449,4bce846c0666178eb212e2e99c5a2e882f0d7a31,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4b/HIDRAL EH M-300 - HIDRAL EH__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,6_EN81-2%20A1%20e%202005-11.pdf,85369,4c5a1fcc54517d80c500fde174e87089b054f810,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4c/6_EN81-2%20A1%20e%202005-11.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,MONTA-PRATOS HIDRAL.pdf,2250076,4c6d58fab65d5a5b149c099454c3ab44596501da,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4c/MONTA-PRATOS HIDRAL.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/GMV/MONTA-PRATOS HIDRAL.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,Convite_FormaçaoSAV_em Grupo_novo_Z1.doc,133120,4d0d3634aa372035934de14eea48a44eb257d98c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4d/Convite_FormaçaoSAV_em Grupo_novo_Z1.doc,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Convite_FormaçaoSAV_em Grupo_novo_Z1.doc,
ok,canonical_visible_elsewhere,Sem_Marca,IN96A QVT2 USING MENTORS.DOC,57344,4d5a21234286a03ba3ec9a4487122e19d95c83a5,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4d/IN96A QVT2 USING MENTORS.DOC,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/IN96A QVT2 USING MENTORS.DOC,
ok,already_recovered_in_02,Sem_Marca,M-6 1V 2 ESQUEMA - CIASA.pdf,1477081,4d21e15e8b6908608b1c2ae33d8df2cde8978264,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4d/M-6 1V 2 ESQUEMA - CIASA.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/CIASA/M-6 1V 2 ESQUEMA - CIASA.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/CIASA/M-6 1V 2 ESQUEMA - CIASA.pdf,
ok,already_recovered_in_02,Sem_Marca,M-6 1V 2 ESQUEMA - CIASA__dup1.pdf,1477081,4d21e15e8b6908608b1c2ae33d8df2cde8978264,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4d/M-6 1V 2 ESQUEMA - CIASA__dup1.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/CIASA/M-6 1V 2 ESQUEMA - CIASA.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/CIASA/M-6 1V 2 ESQUEMA - CIASA.pdf,
ok,already_recovered_in_02,Sem_Marca,Wiring.pdf,149272,4d33540df2f8c1bcbfb4e33d303687168a517dbe,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4d/Wiring.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup4.pdf | /Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup5.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup4.pdf | /Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup5.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata.opf,1258,4de25af80f3dd9da4ddb4c6c2e8510e2863cc233,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4d/metadata.opf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata__dup1.opf,1258,4de25af80f3dd9da4ddb4c6c2e8510e2863cc233,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4d/metadata__dup1.opf,,,
ok,canonical_visible_elsewhere,Sem_Marca,3VFMAC.pdf,836618,4ef426a3eb6bc2c3c2da854851dbcdc68db0b6b0,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4e/3VFMAC.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/80. Manuais/Sem_Marca/3VFMAC1 versão 3.0.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,IN139-5E QVF2.DOC,337920,4eb12152750c68fec5bd70f54d8ada8718348c27,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4e/IN139-5E QVF2.DOC,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ex-ms-001.pdf,108556,4e42b922454fefebb4514cb2d17fa6f6a9d065c7,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4e/ex-ms-001.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ex-ms-001__dup1.pdf,108556,4e42b922454fefebb4514cb2d17fa6f6a9d065c7,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4e/ex-ms-001__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,qvf2 IN139-5E.DOC,337920,4eb12152750c68fec5bd70f54d8ada8718348c27,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4e/qvf2 IN139-5E.DOC,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,BN 20P 2V 2 - CIASA BRAUN.pdf,347757,4f1e70d33fcf87495e434eeed9a58c317cfa4092,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4f/BN 20P 2V 2 - CIASA BRAUN.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,BN 20P 2V 2 - CIASA BRAUN__dup1.pdf,347757,4f1e70d33fcf87495e434eeed9a58c317cfa4092,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4f/BN 20P 2V 2 - CIASA BRAUN__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,EXPRESS POLE CHANGER D.pdf,77059,4f0f21b643741d97e2c451ca12446dcdae2e4ae7,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4f/EXPRESS POLE CHANGER D.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,EXPRESS POLE CHANGER D__dup1.pdf,77059,4f0f21b643741d97e2c451ca12446dcdae2e4ae7,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4f/EXPRESS POLE CHANGER D__dup1.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,Plano da Accao_Nº811.doc,56832,4f8a030e5c800ed3b85003130519bb23a7e50b77,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/4f/Plano da Accao_Nº811.doc,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Plano da Accao_Nº811.doc,
ok,quarantine_only_no_visible_canonical,Sem_Marca,CofT%26E-05_Car_Top.pdf,59273,508a55063c0370a18948438471d550f8ce478972,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/50/CofT%26E-05_Car_Top.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,PUM_M(1).DB_,939,508c6f025e62567c7d390ec40275dfe2c72cc52c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/50/PUM_M(1).DB_,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Pum_m.db_,939,508c6f025e62567c7d390ec40275dfe2c72cc52c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/50/Pum_m.db_,,,
ok,canonical_visible_elsewhere,Sem_Marca,2656_49.pdf,97134,515b1dbc18c1cbf0e318cd4631d1a007714699e6,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/51/2656_49.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/2656_49.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,CHLH MANUAL.pdf,4382408,51224723908bd3f9fdc7571ffc6290413b43ddd4,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/51/CHLH MANUAL.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/80. Manuais/Sem_Marca/CHLH Manual.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,CHLH Manual__dup1.pdf,4382408,51224723908bd3f9fdc7571ffc6290413b43ddd4,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/51/CHLH Manual__dup1.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/80. Manuais/Sem_Marca/CHLH Manual.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,Edunoff(1).inf,3288,51d33d80aac916c76c7d16b2486f3e13bf2086b3,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/51/Edunoff(1).inf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/EDUNOFF.INF,
ok,quarantine_only_no_visible_canonical,Sem_Marca,1.jpg,1221002,52f4a98ada8185551cce4a73414a22d5b6327101,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/52/1.jpg,,,
ok,canonical_visible_elsewhere,Sem_Marca,HIDRAL EH ST300_02 - HIDRAL EH.pdf,690705,52e01851557719eb90633bcb7f30ee1870cd2bee,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/52/HIDRAL EH ST300_02 - HIDRAL EH.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Hidral/HIDRAL EH ST300 02 - HIDRAL EH.pdf,
